Police Station,Year,Type,Date,Time,Place,Latitude,Longitude
Banashankari,2019,Attempted Murder,28-03-19,3:00,"In front of Sri Balaji
Provision Store, No 16-5,,
14th E Cross, Near
Sindhura Convention Hall,
Jpn, Bengaluru City,
Karnaka-560078",12.9263748,77.5664358
Banashankari,2019,Attempted Murder,14-04-19,1:00,"25TH MAIN, LIC
COLONY,, J P NAGAR 1ST PHASE, Bengaluru City, KARNAKA",12.9122435,77.5829634
Banashankari,2019,Attempted Murder,20-04-19,17:00,"HKS SHASTRY,
NO.1835-A, 34TH CROSS,,
BSK 2ND STAGE,
Bengaluru City,
Karnaka",12.9204433,77.5663689
Banashankari,2015,Attempted Murder,03-01-15,1:15,"Ambhedkar Nagar,,
Banashankari 2nd Stage,
Bengaluru City,","12°55'3.64""N","77°33'49.98""E"
Banashankari,2015,Attempted Murder,28-02-15,20:00,"BANASHANKARTI
TRAFFIC SINGAL, NAER
BMTC BUS STAND,
BANASHANKARI 2ND
STAGE, Bengaluru City,","12°55'3.12""N","77°34'24.16""E"
Banashankari,2015,Attempted Murder,01-03-15,14:30,"Near Ayyappa swamy
Temple, Anand Timbar
Road,, Kaveri Nagara,
Banashankari 2nd Stage,
Bengaluru City,","12°55'10.75""N","77°34'26.57""E"
Banashankari,2015,Attempted Murder,07-04-15,17:45,"Near Anjaneya Temple,
A.K Colony, K.R Road,
Banashankari 2nd Stage,
Bengaluru City,","12°55'45.40""N","77°34'25.14""E"
Banashankari,2015,Attempted Murder,17-04-15,21:00,"NO-164-D, 1ST FLOOR,
K R ROAD, TA Shilk
Form, Bengaluru City,","12°56'9.55""N","77°34'28.85""E"
Banashankari,2015,Attempted Murder,19-05-15,13:30,"Banshankari 2nd stage
Near Post office, Bengaluru
City, Karnak","12°55'41.94""N","77°33'51.82""E"
Banashankari,2015,Attempted Murder,09-10-15,13:00,"No, 2685, 17th D Cross,,
Near B.B.M.P Swimming
Pul BSK 2nd Stage,
Bengaluru City,","12°55'40.70""N","77°34'11.52""E"
Banashankari,2015,Attempted Murder,04-11-15,22:30,"10TH CROSS ANANDA
TIMBER ROAD, NEAR
AYYAPPA TEMPLE,
,CAUVERY NAGAR,
BANASHANKRI 2ND
STAGE,, Bengaluru City,","12°55'10.79""N","77°34'25.18""E"
Banashankari,2015,Attempted Murder,25-12-15,18:10,"No 2241, 23rd cross,
Banshankari 2nd stage,
Bengaluru City,","12°55'26.11""N","77°34'16.67""E"
Banashankari,2015,Attempted Murder,31-12-15,15:00,"No. 2241, 23rd Cross,
Banshankari 2nd stage,
Bengaluru City,","12°55'26.11""N","77°34'16.67""E"
Banashankari,2016,Attempted Murder,01-06-16,15:30,"Near Shalini Hotel
Padhmanabhanaga,
Banshankari 2nd stage,
Bengaluru City,","12°54'56.05""N","77°33'24.38""E"
Banashankari,2016,Attempted Murder,24-06-16,21:00,"No-58, 2nd Cross,
Ambedkar Nagar,
Banashanakri 2nd Stage,
Bengaluru City,","12°55'11.17""N",77°34'14.98
Banashankari,2016,Attempted Murder,16-07-16,21:00,"Near Karesandra
maeedi, Karesandra,
Banashankari 2nd Stage,
Bengaluru City,","12°55'18.20""N",77°34'24.78
Banashankari,2016,Attempted Murder,16-07-16,21:30,"Karesandra Maseed,
Banshankari 2nd Stage,
Bengaluru City,","12°55'18.20""N",77°34'24.78
Banashankari,2016,Attempted Murder,31-07-16,23:30,"Kanakapur Main, Near
Hunsemar, Kaveeri Nagar,
BSK 2nd Stage, Bengaluru
City,","12°55'10.75""N","77°34'26.57""E"
Banashankari,2016,Attempted Murder,31-08-16,21:00,"Near Megana Shalini
appartment
Maheshwarammemple,
Road Subaramanayapura
main Raod, Bengaluru City,","12°55'1.60""N","77°33'45.66""E"
Banashankari,2016,Attempted Murder,30-09-16,0:30,"8th Main, 22nd Cross,
Junction,, BSK 2nd Stsge,
Bengaluru City,","77°34'19.68""E","77°34'25.60""E"
Banashankari,2016,Attempted Murder,12-11-16,10:30,"NO, 44-42, 11th Main,
17th Cross, Padmanabha
Nagar, BSK 2nd Stage,
Bengaluru City,","12°54'56.05""N",77°33'24.38
Banashankari,2016,Attempted Murder,16-12-16,11:45,"Near Raghavendra
Temple, BSK 2nd Stage,
Bengaluru City,","12°55'36.30""N",77°33'48.98
Banashankari,2016,Attempted Murder,22-12-16,22:15,"100 fit Ring Road,
Kadirenhalli, BSK 2nd Stag,
Bengaluru City,","12°55'10.22""N","77°33'47.85""E"
Banashankari,2017,Attempted Murder,03-05-17,17:00,"Infront Krishna Grand
Hotel Monotype, BSK 2ND
STAGE, Bengaluru City,",12.87974,77.50031
Banashankari,2017,Attempted Murder,27-06-17,9:30,"Near Kutty Stand,
Ambedkar Nagar, 2 Stang,
Banshanakrai, Bengaluru
City","12°55'3.12""N","77°34'24.16""E"
Banashankari,2017,Attempted Murder,27-06-17,10:00,"Near Ambdkar Nagar,, 2
Stage, Banashankari,
Bengaluru City,","12°55'5.33""N","77°34'19.83""E"
Banashankari,2017,Attempted Murder,01-10-17,6:00,"NO 29-10, 14A CROSS, 2ND A MAIN ROAD,
BANASHANKARI 2ND
STAGE,, Bengaluru City,",12.92957,77.57276
Banashankari,2017,Attempted Murder,08-11-17,23:45,"#NA, Near Uday
Cering, Brigade M.M road,
Yadiyuru, Jayanagara 6th
block, Bengaluru City,",12.91851,77.58122
Banashankari,2017,Attempted Murder,09-11-17,5:00,"#NA,Near Banashankari
Fire stion, Banashankari
2nd stage, Bengaluru City,",12.87974,77.50031
Banashankari,2017,Attempted Murder,09-11-17,8:00,"Pootph, Near BBMP
Hospital, Yediyur, 7 Block,
Jayanagar, Bengaluru City,","12°55'38.80""N","77°34'36.95""E"
Banashankari,2017,Attempted Murder,16-11-17,10:45,"Banashankari Barial
Ground, 2 Stage,
Banashankari, Bengaluru
City,","12°55'5.33""N","77°34'19.83""E"
Banashankari,2018,Attempted Murder,15-01-18,18:15,"#NA, Near Smt Jalli
store, 3rd cross, Yarab
nagara, BSK 2nd stage,
Bengaluru City,",12.89066,77.575524
Banashankari,2018,Attempted Murder,08-04-18,10:50,"Kala Kutera Chikkakalasandra Ground, , Bengaluru City, Karnaka,","12°55'3.12""N","77°34'24.16""E"
Banashankari,2018,Attempted Murder,12-04-18,15:30,"Kaverinagar 3rd Cross
Bande Hall, Banashnakari
2nd stage, Bengaluru City,","12°55'3.12""N","77°34'24.16""E"
Banashankari,2018,Attempted Murder,07-09-18,9:30,"Near Kadirenahalli Park,
2nd Stage, Banashankari,
Bengaluru City,","12°55'4.22""N","77°33'51.21""E"
Banashankari,2018,Attempted Murder,04-12-18,9:45,"Subramanyapur Main
Road Near 4th Main,
Banashankari 2nd stage,
Bengaluru City,","12°55'3.12""N","77°34'24.16""E"
Banashankari,2019,Attempted Murder,11-03-19,13:15,"Near Banashankari bus
stand, Kanakapura main
road, BSK 2nd stage,
Bengaluru City,",13.01965,77.60673
Banashankari,2019,Attempted Murder,25-05-19,17:30,"No. 441-601 4th main
4th Cross, Shrinagar,
Bengaluru City,",,
Banashankari,2019,Attempted Murder,13-06-19,9:30,"Near kadirenahalli
Bridge Under pass, 2nd
Stage, Banashankari,
Bengaluru City,","12°55'4.22""N","77°33'51.21""E"
Banashankari,2019,Attempted Murder,12-04-18,15:45,"Kaverinagar 3rd Cross
Bande Halla Banashnakari
2nd stage, Bengaluru City,","12°55'10.75""N","77°34'26.57""E"
Banashankari,2019,Attempted Murder,29-10-19,20:40,"Near Bhaskar Hotel,
Kaveri Nagar, BSK2nd
stage, Bengaluru City,","12°55'10.75""N","77°34'26.57""E"
Banashankari,2015,Attempted Murder,22-03-15,14:30,J.C. Colony Lalbhagh Siddapura Jayanagar 1st Block Bengaluru.,12.944814,77.587996
Banashankari,2015,Attempted Murder,11-04-15,14:00,Psychiric Ward Nimhans Hospital Hosur Main Road Bengaluru.,12.942789,77.596405
Banashankari,2015,Attempted Murder,22-07-15,18:30,Near Alfa Hotel Someshwara Nagar Jayanagar 1st Block Bengaluru.,12.946042,77.593699
Banashankari,2015,Attempted Murder,06-08-15,21:00,"No 18, 3rd cross 1st Main Byrasandra Jayanagar 1st Block Bengaluru.",12.93481,77.591525
Banashankari,2015,Attempted Murder,11-08-15,0:15,Near ABCD Park Jayanagar 1st Block Bengaluru.,12.945283,77.58671
Banashankari,2015,Attempted Murder,16-08-15,20:30,Nimhans Hospital Bengaluru.,12.942789,77.596405
Banashankari,2015,Attempted Murder,03-09-15,20:00,"No 65, 8th main 5th cross Byrasandra Jayanagar 1st Block Bengaluru.",12.934073,77.592244
Banashankari,2015,Attempted Murder,06-09-15,20:00,Dayananda Slum Borgalli Siddapura Jayanagar 1st Block Bengaluru.,12.944485,77.591988
Banashankari,2015,Attempted Murder,03-10-15,9:15,Near Aralikte Lalbhagh Siddapura Jayanagar 1st Block Bengaluru.,12.945602,77.588022
Banashankari,2015,Attempted Murder,17-11-15,21:00,Infront of Axis m K.M.Colony Siddapura Jayanagar 1st Block Bengaluru.,12.946595,77.59197
Banashankari,2016,Attempted Murder,08-03-16,13:15,"No 282, 4th main J.C.Colony Siddpaura Jayanagar 1st Block Bengaluru.",12.944814,77.587996
Banashankari,2016,Attempted Murder,20-03-16,13:00,Near Venkesha Nursery J.C.Colony Siddpaura Jayanagar 1st Block Bengaluru.,12.944814,77.587996
Banashankari,2016,Attempted Murder,26-04-16,4:00,Near Mayya Hospital T.Mariyappa Road Jayanagar 1st Block Bengaluru.,12.942707,77.585262
Banashankari,2017,Attempted Murder,14-06-17,4:30,"No 26, Gundappa Layout Byrasandra Jayanagar 1st Block Bengaluru.",12.935847,77.593125
Banashankari,2017,Attempted Murder,06-07-17,20:45,Dayananda Slum Near Flag Siddapura Jayanagar 1st Block Bengaluru.,12.944265,77.593685
Banashankari,2017,Attempted Murder,19-12-17,14:00,Wambe Qtrs Lalbhagh Siddapura Jayanagar 1st Block Bengaluru.,12.945058,77.591578
Banashankari,2018,Attempted Murder,25-10-18,10:45,"No 27, 4th cross, 5th main K.M.Colony 1st Block Jayanagar Bengaluru.",12.9446676,77.592128
Banashankari,2018,Attempted Murder,28-11-18,17:00,Inside of Vijaya College R.V.Road 2nd Block Jayanagar Bengaluru. Bengaluru.,12.941015,77.580237
Banashankari,2018,Attempted Murder,24-12-18,20:00,"6th cross, Guttepalya 1st Block Jayanagar Bengaluru.",12.9446676,77.592128
Banashankari,2019,Attempted Murder,06-01-19,15:00,Near Relance Digital Office Jayanagar 2nd Block Bengaluru.,12.938585,77.58509
Banashankari,2019,Attempted Murder,18-02-19,9:45,"No 1, 4th cross, V.R.Nagar 1st Block Jayanagar Bengaluru.",12.946428,77.591183
Banashankari,2019,Attempted Murder,27-02-19,13:30,Near Lalbhagh Dubble Road Ge 1st Block Jayanagar Bengaluru.,12.951431,77.590558
Banashankari,2019,Attempted Murder,08-04-19,12:00,Wambe Qtrs Siddapura 1st Block Jayanagar Bengaluru.,12.945058,77.591578
Banashankari,2019,Attempted Murder,07-08-19,12:00,Arekempanahalli Someshwara Nagar 1st Block Jayanagar Bengaluru.,12.946042,77.593699
Banashankari,2019,Attempted Murder,09-12-19,21:00,"No 145, 5th cross, Someshwaranagar 1st Block Jayanagar Bengaluru.",12.942008,77.593672
Banashankari,2019,Attempted Murder,10-12-19,21:30,Near Indira Canteen Byrasandra 1st Block Jayanagar Bengaluru.,12.936049,77.592597
Banashankari,2019,Attempted Murder,22-12-19,16:30,Near Public Toilet Lakkasandra Bus stop Bengaluru.,12.943814,77.59715
Banashankari,2015,Attempted Murder,21-01-15,12:30,KONANAKUNTE TRAFIIC SINGLE NEAR GUBBALALA KANAKAPURA MAIN GE BANGLORE,12.89062558,77.56405571
Banashankari,2015,Attempted Murder,30-04-15,15:00,"NO 36-A, ANNAPOOR MEDICAL AND GENERAL STORE JSS SCHOOL ROAD GANAPIPURA BANGLORE",12.89117067,77.5699034
Banashankari,2015,Attempted Murder,22-05-15,19:45,REAL ESTEE OFFICE NAGARAJA CANARA BANK ROAD KONANAKUNTE CROSS BANGLORE 62,12.88290759,77.56690606
Banashankari,2016,Attempted Murder,11-01-16,21:15,5TH B CROSS OM NEAR SHAKTI TEPMLE HANUMAGIRI NAGARA CHIKLASANDRA BANGLORE,12.917986,77.553778
Banashankari,2016,Attempted Murder,31-01-16,10:00,NO 496. 9TH MAIN ROAD 3RD CROSS SRINIDI LAYOUT KONANAKUNTE BANGLORE,12.90759817,77.53481056
Banashankari,2016,Attempted Murder,22-02-16,8:15,GOVT SCHOOL FRONT VENKTESHWARA IAYANAGARA BEKARI CHIKLLASANDRA BANGLORE,12.91273921,77.54878858
Banashankari,2016,Attempted Murder,2-24-2016,,NO 59-5. 1ST MAIN ROAD 2ND CROSS GOWRAVANAGARA JP NAGARA 7TH STAGE BANGLORE,12.90944142,77.55721452
Banashankari,2016,Attempted Murder,29-02-16,17:40,GOWDANAPALLY NEAR SRINIVASA THETRE BANGLORE,12.90913455,77.55325268
Banashankari,2016,Attempted Murder,07-03-16,22:45,GOWDANAPALLY BANGLORE,12.90862205,77.55531561
Banashankari,2016,Attempted Murder,30-03-16,12:15,"NO NIL, NEAR YALLAMMA TEMPLE CHUNCHAGHTA VILLAGE BANGLORE",12.88867402,77.57312221
Banashankari,2016,Attempted Murder,07-04-16,14:35,,12.88867402,77.57312221
Banashankari,2016,Attempted Murder,25-06-16,20:00,,12.9046755,77.53001756
Banashankari,2016,Attempted Murder,07-08-16,20:45,RADHAKRISHAN ROAD GANAPI PURA BANGLORE,12.89572496,77.5719447
Banashankari,2016,Attempted Murder,09-10-16,,1ST CROSS RBI LAYOUT JP NAGARA 7TH STAGE BANGLORE,12.88812763,77.58114661
Banashankari,2016,Attempted Murder,11-17-2016,,NICE ROAD VADDARAPALLY BANGLORE -61,12.91134545,77.53812371
Banashankari,2016,Attempted Murder,11-21-2016,,NO YAKSHI BRMALINGESWARA CANDIMENTS 10TH CROSS BRITE WAYS SCHOOL RAOD GOWDANAPALLY BANGLORE,12.89246857,77.57540769
Banashankari,2017,Attempted Murder,06-06-17,23:45,"NO AREHALLIARCH NEAR, UTTARAHALLI BANGLORE -61",12.91102435,77.53917778
Banashankari,2017,Attempted Murder,15-09-17,10:00,SAMASTH HOSPITAL FRONT 2ND CROSS YADALAMANAGARA UTTARAHALLI BANGLORE,12.89900112,77.544042
Banashankari,2017,Attempted Murder,04-10-17,22:15,AUTO STAND UTTARAHALLI NEAR UTTRAHALLI BANGLORE,12.90827601,77.55022679
Banashankari,2017,Attempted Murder,08-10-17,21:30,NO BALAJI WINS NEAR AREHALLI ARCH KEMGERI MAIN ROAD AREHALLI UTTARAHALLI BANGLORE,12.91422266,77.53929427
Banashankari,2017,Attempted Murder,08-12-17,7:30,"VASANTHPURA BUS STOP NEAR, SAGARALENDS APPERTMENT SRI MARUTHI LAYOUT BANGLORE",12.8997408,77.54951691
Banashankari,2018,Attempted Murder,04-02-18,18:15,"NO 5TH MAIN , RAINBO TAILER SHOP BIHIND APPAYASWAMY LAYOUT BANGLORE",12.91739661,77.54533797
Banashankari,2018,Attempted Murder,28-02-18,18:02,1ST CROSS 1ST MAIN SARVABOUMANAGARA CHIKLASANDARA BANGLORE,12.91022894,77.5481594
Banashankari,2018,Attempted Murder,14-04-18,13:45,NO BHCS LAYOUT UTTARAHALLI BANGLORE,12.90471042,77.54488816
Banashankari,2018,Attempted Murder,08-12-18,21:00,NO 198.1STMAIN NEAR GANESH TEMPLE CHIKKA GOWDANAPALLY BANGLORE,12.90988782,77.55763608
Banashankari,2019,Attempted Murder,14-01-19,12:15,AA COLLECTION PADUSH MANDIRA ROAD PP LAYOUT BANGLORE,12.9057223,77.53558126
Banashankari,2019,Attempted Murder,18-02-19,10:30,9TH CROSS 10 TH MAIN NEAR FINANCE RK LAYOUT PADMANABHANAGARA BANGLORE,12.88520621,77.56866459
Banashankari,2019,Attempted Murder,13-03-19,8:00,IN FRONT OF BRAMINS COFFEE KTE UTTARAHALLI MAIN ROAD BANGLORE,12.904425,77.528388
Banashankari,2019,Attempted Murder,03-04-19,21:00,IN FRONT DK CHIKEN CENTRE NEAR DEASAYI GARDON KONANKUNTE CROSS BANGLORE,12.89062558,77.56405571
Banashankari,2019,Attempted Murder,08-03-19,,"NO NIL, KR HOSPITAL 5TH CROSS SAMUDRA LAYOUT BALAJI NAGARA UTTARAHALI MAIN ROAD BANGLORE",12.9144943,77.55021425
Banashankari,2019,Attempted Murder,25-10-19,0:45,INSIDE OF GYM ROAYAL BAR AND RESORENT BISIDE ROTI GUR DABHA PP LAYOUT UTTARAHALLI BANGLORE,12.9057223,77.53558126
Banashankari,2019,Attempted Murder,30-12-19,17:30,AREHALLI ARCH KENERI MAIN ROAD UTTARAHALLI BANGLORE,,
Banashankari,2015,Attempted Murder,02-01-15,13:15,"Near Ramanna Vhar Anjaneya Temple Road, Gubbalala, Bengalore",12.885536,77.542507
Banashankari,2015,Attempted Murder,20-03-15,21:00,"Ashvhrams House, Vajramuneshvar Temple Road, Talaghtapura, Bangalore.",12.870927,77.536764
Banashankari,2015,Attempted Murder,05-04-15,21:00,"Jtigara village, Kodipalya Post, Kengeri Hobli, Bangalore.",12.891626,77.496854
Banashankari,2015,Attempted Murder,14-05-15,14:00,"Near Shell petrol Bunk, kanakapura Main Road, Talaghtapura, Bangalore.",12.862772,77.531239
Banashankari,2015,Attempted Murder,17-09-15,20:30,"Manjushree Bar, 100 Feet Road, Ganigarapalya, Bangalore.",12.876155,77.53255
Banashankari,2015,Attempted Murder,15-10-15,9:30,"Kendriya Nagar, Ganigarapalya, Bangalore.",12.872936,77.528647
Banashankari,2016,Attempted Murder,30-03-16,17:00,"Near Vajarahalli, Kanakapura Main Road, Bangalore.",12.874927,77.542694
Banashankari,2016,Attempted Murder,29-06-19,11:00,"Kanakapura main Road, Talaghtapura, Bangalore.",12.870315,77.5375
Banashankari,2016,Attempted Murder,08-08-16,15:00,"Near Nurullah Sound System, Avalahalli Village, Anjanapura Post, Bangalore.",12.872491,77560741
Banashankari,2016,Attempted Murder,08-08-16,15:30,"Near Big Masjid Avalahalli, Bangalore.",12.872491,77560741
Banashankari,2016,Attempted Murder,28-09-16,13:00,"PG 2n Cross, Manjunh Nagar, Raghuvanahalli, Bangalore.",12.876095,77.546538
Banashankari,2016,Attempted Murder,25-11-16,0:15,"Near RV college, 100 Feet Road, BSK 6th Stage, Bangalore.",12.879245,77.512528
Banashankari,2016,Attempted Murder,28-11-16,17:00,"No.110, 4th cross, JHBC Layout, gubbalal, Bangalore.",12.891048,77.542411
Banashankari,2016,Attempted Murder,03-12-16,7:00,"Near Somapura Market, Near Shanimahman Temple, Subramanyapura Main Road, Gubballa Bangalore.",12.88374,77.501315
Banashankari,2017,Attempted Murder,01-02-17,22:30,"No.404, Nityanand Nilay, 9th Cross, 11th Main, 5th ""G"" Block, Anjanapura layout, Lalbahaddur Shastri Nagar, Bangalore.",12.856318,77.559623
Banashankari,2017,Attempted Murder,27-02-17,23:15,"No,.13, Bhuvandeshvari Nagar, Subrumanyapura Post Bangalore.",12.895099,77.542102
Banashankari,2017,Attempted Murder,11-04-17,1:00,"Kido Enterprises, Nagegowdanpalya, Talghtapura, Bangalore.",12.869881,77.525669
Banashankari,2017,Attempted Murder,17-05-17,13:30,"Rajannas Land, Near Rachanamadu, Bangalore.",12.868478,77.521805
Banashankari,2017,Attempted Murder,10-06-17,14:45,"Front Of RK Enterprises Front O Marikamaba Temple, Ganigarapalya 100 Feet Road, Bangalore.",12.877804,77.533739
Banashankari,2017,Attempted Murder,16-08-17,10:30,"Mudroad, Pipeline Road, Bsk 6th Stage, 4""T""Block, Bangalore.",12.863084,77.526325
Banashankari,2017,Attempted Murder,19-11-17,12:10,"Sri Sai Juice & candiments, 80 Feet Road, Gubbala, Banglore",12.880893,77.543751
Banashankari,2017,Attempted Murder,26-11-17,22:00,"Bovi colony , 2n d Cross, Ganigarapalya, Bangalore.",12.874507,77.529564
Banashankari,2018,Attempted Murder,11-02-18,12:00,"Capital Club, 80 Feet Road Anjanapura Bangalore.",12.853218,77.553667
Banashankari,2018,Attempted Murder,01-04-18,8:30,"BSK 6th Stage, 5th block, BDA Layout, Bangalore.",12.881532,77.511282
Banashankari,2018,Attempted Murder,18-06-18,21:15,"Near Hosahalli Temple, 100 feet Road, Banglore.",12.877385,77.534077
Banashankari,2018,Attempted Murder,11-09-18,23:30,"Swadeshi Family reort Kanakapura Main Road, Bangalore.",12.867237,77.535278
Banashankari,2018,Attempted Murder,26-10-18,13:00,"No.09, 1st Cross, Near Wer Tank, ""H"" Gollahalli, Bangalore.",12.878813,77.482329
Banashankari,2018,Attempted Murder,22-11-18,18:30,"No.36, VG Pannerudas, & Compony, Property, KRB Road Anjanapura, Bangalore.",12.85092,77.557048
Banashankari,2019,Attempted Murder,07-04-19,3:45,"Near Panchami Kandi Manthri, Raghuvanahalli,Anajanapura, Bangalore.",12.880754,77.549448
Banashankari,2019,Attempted Murder,04-09-19,18:30,"Nandi Sheldar Apportment, Jayanagara Housing Bord Socity Thurahalli, Gubbalala, Bangalore.",12.895797,77.536992
Banashankari,2019,Attempted Murder,05-09-19,6:30,"Near Nice Road , Rushabavi Nagara, 6 th stage, 4 th B block, Bangalore.",12.865399,77.520688
Banashankari,2019,Attempted Murder,17-09-19,14:00,"Near Nagegowdanapalya, B.D.A Layout, Near Nice road, Bangalore.",12.865652,77.516896
Banashankari,2017,Attempted Murder,31-05-17,9:00,"No.13-14,7th cross ,beereshwara nagar ,rbi lay out bangalore",12.881457,77.573157
Banashankari,2017,Attempted Murder,02-07-17,12:30,"80 feet road ,vaishali bar ,kembh halli road bangalore",12.85708,77.577065
Banashankari,2017,Attempted Murder,12-10-17,22:30,"1 main ,muneshwarappa layout ,jaraganahalli jp nagar bangalore",12.899251,77.576456
Banashankari,2017,Attempted Murder,02-12-17,23:00,"5th cross,near govt rion depo,kothanur dinne,bangalore",12.88967,77.571871
Banashankari,2017,Attempted Murder,03-12-17,0:10,"Near govt school,jambusavari dinne,bangalore",12.871945,77.57484
Banashankari,2018,Attempted Murder,05-02-19,15:20,"opp HP gas,kembh halli main road bangalore",12.855507,77.587458
Banashankari,2018,Attempted Murder,30-03-19,4:15,"No.1335 6th G cross anajneya street,chunchaghta main road ganaphipura bangalore",12.888075,77.570911
Banashankari,2018,Attempted Murder,11-04-18,9:40,"No.7-1,9th main 14 th cross,kothanur main road ,shreenidhi layout bangalore",12.88245,77.575277
Banashankari,2018,Attempted Murder,26-05-18,19:00,"Near Brookes heaven layout,royal county ,80 feet road jp nagr 8 th phase bangalore",12.871945,77.57484
Banashankari,2018,Attempted Murder,02-07-18,20:54,konanakunte amruth nagar main road bangalore-62,12.881966,77.566281
Banashankari,2018,Attempted Murder,31-07-18,13:10,"12 Th cross weavers calony near maramma temple ,gottigere bangalore",12.84856,77.58442
Banashankari,2018,Attempted Murder,25-08-18,5:30,"Hunchin mane bar and resturent,near bk circle jambusavari dinne bangalore",12.870638,77.583264
Banashankari,2018,Attempted Murder,26-04-18,17:00,"No.199,sri veebhadra swamy nilaya doddakallasandra,kanakapura main road bangalore",12.881012,77.57636
Banashankari,2019,Attempted Murder,05-02-19,21:00,"No.526,banashankari steel,chunchaghta main road ,chunchaghta circle bangalore",12.88967,77.571871
Banashankari,2019,Attempted Murder,30-03-19,7:00,"Narayan nagar double road ,bangalore",12.878993,77.557886
Banashankari,2019,Attempted Murder,31-03-19,7:15,"Kokonet garden near ,kteramma lyout bangalore",12.880183,77.567401
Banashankari,2019,Attempted Murder,03-04-19,21:10,"Yelachenahalli metro stastion, kanakapur main road ,bangalore",12.896392,77.570185
Banashankari,2019,Attempted Murder,04-04-19,7:00,"Near petrol bunk ,yelachenahalli ,kanakapura main road ,bangalore",12.89639,77.570185
Banashankari,2019,Attempted Murder,30-05-19,23:15,"No.78,siddalingappa farm ,muneshwara extension ,pillaganahalli,bangalore",12.840624,77.580569
